date,mom4_mean,vol24_mean,mom4_min,mom4_max,vol24_min,vol24_max
2023-01-06,-0.03480504649875271,0.32594975224105677,-0.36785384419919753,0.07598311431039018,0.15743400682952202,0.6475853205286257
2023-01-13,0.016871701151159404,0.32864273900933755,-0.36855629359631115,0.18636519976104715,0.15091236846884626,0.6589059165395378
2023-01-20,0.06441712264902448,0.3279136289762891,-0.18524925110251178,0.3481966880495855,0.16108092182794345,0.6593906207839216
2023-01-27,0.05764560705659557,0.32726818227304116,-0.08392473020744096,0.39941624020536537,0.16355342824416347,0.6552339193599689
2023-02-03,0.08215051957111794,0.3279902281661976,-0.08625340307426932,0.4442279059566572,0.155061153138976,0.7945800833892839
2023-02-10,0.05466787756990902,0.3312243655978669,-0.11990222998103339,0.6803467170524327,0.15451076417529505,0.8041345953246294
2023-02-17,0.021180490790406487,0.32948428583373274,-0.11417822731136229,0.6085784063329458,0.15220136603391543,0.8068969441407401
2023-02-24,0.02626061679176306,0.3242075856394732,-0.1656098960964032,0.5613101515322891,0.1516553338159634,0.8087291068747434
2023-03-03,-0.019659171294103196,0.32490351223393116,-0.24818380543217455,0.14343228411182452,0.15427654573616037,0.7922956881261216
2023-03-10,0.0027685206155707,0.3181155346362163,-0.15639994617624275,0.15545997184320326,0.1536845934761126,0.791851604733707
2023-03-17,-0.03316645683184336,0.3125165961821933,-0.19961418949916154,0.12048654556501304,0.13861184209655833,0.8001438632923026
2023-03-24,-0.029941069420806998,0.31523550678982476,-0.18338164075807317,0.20298168485154355,0.14001569950439777,0.8028638767442571
2023-03-31,0.014705505038799993,0.31140791244180105,-0.11367338741268196,0.20904983643119257,0.1401816986080395,0.7748722871597397
2023-04-07,0.03168122922697896,0.3111717305720585,-0.10367786653377775,0.16290168247285752,0.14695785170260264,0.7758507908744623
2023-04-14,0.07025574918476764,0.30879727478258007,-0.07858673804657679,0.23842835422523434,0.14644865300371843,0.7907748411047668
2023-04-21,0.0782731080716746,0.2941313093621832,-0.025371569794216065,0.21881046060336273,0.12535663854106666,0.7842149231320938
2023-04-28,0.051941253526792686,0.28735729907462626,-0.13302873454066944,0.1999042876142456,0.1217048288784287,0.7885204520533129
2023-05-05,0.015407333638835457,0.27070088867304437,-0.2079919394526326,0.15269907629343638,0.11216712716670643,0.7845629543231639
2023-05-12,0.013383738327326202,0.26960452203837765,-0.18999416213135834,0.16161151735338786,0.11207345507587954,0.7767674397224945
2023-05-19,0.0010550671250265282,0.26918482338708105,-0.13659144308124815,0.1623300367514391,0.1065116172532073,0.7768530570083598
2023-05-26,0.02003225286710388,0.2679268458480378,-0.10652034779415198,0.1645954101933751,0.0989880440513112,0.7781721162407088
2023-06-02,0.018361820742658564,0.27192684961543934,-0.10778974210796255,0.4035101984771181,0.11259374223754644,0.7738359839458464
2023-06-09,0.03513738955110343,0.27030520526569757,-0.07674063845289947,0.3712342815792129,0.11487972767313073,0.7411776922708917
2023-06-16,0.04376326863006916,0.26729476925429435,-0.07718824410380554,0.4549351119933196,0.11256848968973159,0.6950593772677591
2023-06-23,0.05179000767865041,0.27007256144148645,-0.054239572393290914,0.44631958159034824,0.12055550473066248,0.6947698167736357
2023-06-30,0.03250381239647775,0.26426736090988034,-0.05168963963253437,0.32836366172709086,0.12094780680006999,0.6757719906841492
2023-07-07,0.03307166754713581,0.25812921727449184,-0.08131821795979122,0.223395744825297,0.11424360306268047,0.6728351531852691
2023-07-14,0.012372668567349488,0.25778585261720405,-0.07517273932529345,0.12287233849938661,0.10989549508351543,0.6680560578392684
2023-07-21,0.016408873335174018,0.2544360494011548,-0.05309020163066869,0.10028647188222317,0.11292170553058957,0.4851094691081625
2023-07-28,0.04068037285652865,0.25318582653449206,-0.04572662129241167,0.17469880082392097,0.1167695028018253,0.49995719462233706
2023-08-04,0.037456582867192764,0.2510030509735443,-0.07842974693912086,0.20635884770679835,0.11644247090184973,0.4991491576115019
2023-08-11,0.03175800394444547,0.252681737977862,-0.0749553351106621,0.13308176547571549,0.12465197908777494,0.5026723961558424
2023-08-18,0.01315375335667536,0.25322484849988763,-0.13764308164845684,0.1753662345950311,0.12465622454239014,0.4997559748640425
2023-08-25,-0.01668223052055146,0.25460293365355874,-0.17125600108446437,0.18518161377171682,0.12426915970383413,0.5315878537012829
2023-09-01,-0.02445460007846127,0.24657911677459565,-0.132341952493507,0.210165816752663,0.12506410234897047,0.5126752521667988
2023-09-08,0.012992431435237409,0.23989500534395816,-0.06800685415393504,0.2420836840970575,0.1243488557243254,0.5117909269473039
2023-09-15,-0.0033748027482088223,0.23976704729449497,-0.10372474470399218,0.11554892882308132,0.12448749013029478,0.5077588599703187
2023-09-22,0.030690362482083094,0.23445689541613748,-0.0895276303980227,0.2733305844996228,0.11911625049188333,0.513142904216541
2023-09-29,0.00039929898136713504,0.2331633879189985,-0.11503512164617058,0.13766261705797866,0.11862156503515621,0.5129145754405915
2023-10-06,-0.027022761629714776,0.23129201812481212,-0.14198747577137827,0.0628103453835116,0.1188594954913371,0.5125355861212356
2023-10-13,-0.0205774831098363,0.23090746289403707,-0.11307804660636589,0.09494197416169858,0.12107909875358698,0.4992560494669303
2023-10-20,-0.021676215992674035,0.22947537104428703,-0.11147949103935673,0.10828031816760109,0.12413203281567553,0.5013099446786411
2023-10-27,-0.02548711172867756,0.23205552378271985,-0.13431067761284965,0.06620736935206084,0.124502046570503,0.54758003227588
2023-11-03,-0.0381519469014563,0.2403195167795272,-0.19593581809677374,0.04452877175590064,0.12564584303268328,0.5487632356504513
2023-11-10,0.00887144826817754,0.2503206751299571,-0.1557210004817825,0.16205373626173802,0.12348029330084459,0.5461760290089588
2023-11-17,0.009492589896038873,0.2431792120277886,-0.15789479295419284,0.1322466917846994,0.11617947636070693,0.5401680843126461
2023-11-24,0.056852397154855815,0.24461540064424417,-0.12501144902490646,0.2712151705653896,0.12406535053423257,0.5338635814802352
2023-12-01,0.08639165584248398,0.24396982149607105,-0.061253884003360626,0.22433077528471945,0.12403887482099103,0.4914952978216109
2023-12-08,0.04091657649462873,0.24115811789040423,-0.13269256013652186,0.19902584700359394,0.12127474178489393,0.4817599588784301
2023-12-15,0.03206917107793764,0.23847444782543337,-0.1282175223183839,0.24434276401275223,0.13779178607347878,0.4823690907434534
2023-12-22,0.033739008982723896,0.24314377051207903,-0.09610070866704479,0.27028454884730646,0.1382556258102158,0.4850438761648802
2023-12-29,0.03807761554049854,0.2410575456068995,-0.05188525884768325,0.18381819291548296,0.12245067333776258,0.4795478940074626
2024-01-05,0.041248311658297634,0.23614345552740948,-0.04856281711698729,0.2057881320142394,0.1212873198340736,0.47822521435517523
2024-01-12,0.03476813868450284,0.23453954208926267,-0.074242477307079,0.13801235678674262,0.11674683073132971,0.46949928893237086
2024-01-19,0.023734682107797805,0.23472220310132255,-0.17622126613484057,0.12862730467657157,0.12636865747858267,0.4807647817295799
2024-01-26,0.014637080266165454,0.23446664885001522,-0.1743971653477614,0.2183288930104701,0.12835002344148252,0.47815871093232043
2024-02-02,0.021804043658386674,0.23334601347064363,-0.26251608519449765,0.23240172560883465,0.12833450652911463,0.5131055019798644
2024-02-09,0.045663865520038587,0.2348724181800176,-0.2087666877942862,0.3495950342526304,0.13157833187025356,0.49021029001289695
2024-02-16,0.04947468630333509,0.23858053796678333,-0.11567450379657296,0.333756610973478,0.1331424538917687,0.46328256990767375
2024-02-23,0.04535904786602376,0.2377767366799263,-0.10280757691337172,0.24635010820566117,0.13032316554530168,0.46435700047770945
2024-03-01,0.04380417146112931,0.23793949051129692,-0.12970560384360397,0.29142585473097493,0.13443567936671738,0.46576298927624277
2024-03-08,0.03558680606575773,0.2355167589949895,-0.11493189919157398,0.24363661957367633,0.1292680473196555,0.4441417400766754
2024-03-15,0.02032077942861172,0.23310538965723224,-0.13873194065782513,0.21348166091759713,0.132398726768676,0.45909533478678594
2024-03-22,0.017307051892727063,0.2344876235417599,-0.181945437255698,0.20971631155719428,0.12632559108458735,0.46303296273735495
2024-03-29,0.028138518314786132,0.23276537328607053,-0.11012136925156502,0.19635880112167103,0.10542470299763988,0.4639361925132493
2024-04-05,0.024001847117405304,0.23184836316736054,-0.13250101749105725,0.16626507582987093,0.10432539015866159,0.4672428555045622
2024-04-12,0.018190867389592635,0.23112667625272074,-0.0773338993335072,0.1660150211504703,0.10857494896914167,0.44151591525945366
2024-04-19,0.007951636963487172,0.2244197403860051,-0.10517089074173558,0.14924526563227047,0.11386590019638847,0.4383678784346175
2024-04-26,-0.03587695045310946,0.22463966566580482,-0.19184631000459362,0.06205801502159636,0.09687262402941249,0.4726125740482133
2024-05-03,-0.014283837963546741,0.23068935087062692,-0.13353025306470467,0.16097779698629022,0.0985836880915503,0.511449705194836
2024-05-10,-0.0007979679485901429,0.23145958784499077,-0.14294393050548082,0.13494261913808958,0.10212646857346051,0.5053558014408499
2024-05-17,0.02660028361120109,0.23447476537884024,-0.10263134652186812,0.16760024886561986,0.10276870590012875,0.5129754185889479
2024-05-24,0.06996540292072823,0.2366087619081633,-0.03917456778507822,0.2818880008850837,0.119485561971059,0.5205547093516182
2024-05-31,0.030412143089759952,0.23946988805708014,-0.058805497472543045,0.21352919067248788,0.12303652681375798,0.5193422364171784
2024-06-07,0.021375525375848702,0.23519768269057326,-0.06595957247653295,0.2347588515190706,0.12422419149327027,0.5137486894179033
2024-06-14,0.016302984510105287,0.23915225505620694,-0.10432332544265155,0.3450232167306202,0.12478720796187726,0.5137643690619637
2024-06-21,-0.003756960163335222,0.24600351748944493,-0.15355608445731928,0.42617083659850863,0.12558621830813121,0.5332040145284799
2024-06-28,0.010765886940169061,0.24306692347711598,-0.10726793585712702,0.1888943990420413,0.12301090384375185,0.5282030555000277
2024-07-05,0.01940624858410227,0.24149964745475005,-0.11641218825166688,0.21231994833453838,0.12151922173717526,0.5306468082284481
2024-07-12,0.03403789332974399,0.24401706743473475,-0.05719922263121768,0.417173824246567,0.12530590077228648,0.6536713268466593
2024-07-19,0.04413235618860744,0.24382501721551533,-0.029733210152565248,0.3944722396921738,0.10481010088049442,0.6148925152551773
2024-07-26,0.016487050382156306,0.24708700005515538,-0.13624350791543494,0.30703242515701756,0.10517894699088531,0.6194775760930789
2024-08-02,0.0037146306105200664,0.24704580227004844,-0.13135427176767145,0.1187212903087731,0.10468333794383934,0.6341858061635786
2024-08-09,-0.039854188238998646,0.25493513619471725,-0.24535623014767438,0.20864347052514098,0.10462039735803483,0.6398582923055689
2024-08-16,-0.04179823805109953,0.2552820050567596,-0.20558726463449306,0.12564459614742352,0.10067906949396921,0.6393989056356629
2024-08-23,0.010364995982830916,0.2603855614798362,-0.09648830320030777,0.12523213229150332,0.10146258418917546,0.6448833948174046
2024-08-30,0.029938627220139947,0.25839551221111523,-0.0691361305632775,0.18574138113817473,0.10123343060522035,0.6074782366469886
2024-09-06,0.062111077605537246,0.2569292222002855,-0.055938278649011464,0.1954415821749791,0.10244776197457818,0.598537258829332
2024-09-13,0.010074512724407106,0.26549984441943897,-0.12522219900073606,0.13110306188283793,0.10672835436612534,0.6101486455753138
2024-09-20,0.009730424178777952,0.2726578541159906,-0.12900716990969263,0.09734523133139494,0.10834950297661333,0.6622587049677603
2024-09-27,0.007020046708817437,0.27050063240349925,-0.12385695356753101,0.0972027633113568,0.0879067286518918,0.662394337650378
2024-10-04,0.015670810403221592,0.27492667223001316,-0.132221914002696,0.28785696046194853,0.08763818382238234,0.6622327769719696
2024-10-11,0.06258302831587646,0.26956148822705644,-0.12215944144369906,0.41081548545902713,0.09439095123668474,0.6368311130703482
2024-10-18,0.02723519838475093,0.2649542446291396,-0.12379566305941647,0.30050765904103205,0.09214323807541606,0.619841805874487
2024-10-25,0.011289872218097114,0.2643776166796181,-0.09055935282541305,0.18965510435190192,0.08872586568387596,0.6130444573023656
2024-11-01,-0.01142011021673213,0.26478062755889736,-0.15428846413960606,0.16589782892661442,0.0913726141615324,0.6319594177531642
2024-11-08,-0.023359708003382097,0.2663881196220597,-0.18811999597253315,0.08389373376892562,0.09550382081977385,0.646185215704577
2024-11-15,-0.004298847232732772,0.2711269843527266,-0.20181773354718535,0.4748392870516567,0.09582258014946475,0.7600991625014136
2024-11-22,-0.030622060453659648,0.278303325438684,-0.18577305426883794,0.4531944071386522,0.09640006038066913,0.7596083167187275
2024-11-29,-0.005824219972182622,0.27801724183227555,-0.16069360309270786,0.3097068775254177,0.10989740825525884,0.7645307545903037
2024-12-06,0.019323079100669834,0.27327189946790753,-0.14493234229969287,0.3862961265362901,0.11156558549387101,0.7675331557924717
2024-12-13,0.006435990422544953,0.2787955208786696,-0.11684205776744827,0.21169291993520245,0.12185947130808802,0.7800035425282441
2024-12-20,0.04271967838019711,0.28203628578610035,-0.11778154535727348,0.36374653480182806,0.12038160335629214,0.7872016141760122
2024-12-27,-0.0006999587504929692,0.28351441503507424,-0.19093846109647494,0.3443949085958782,0.1238259576547064,0.7078363899708875
2025-01-03,0.004472681696709282,0.2834711013985528,-0.18192886374967487,0.4955439273693545,0.12386210597052319,0.7052988068771714
2025-01-10,-0.013232384700567467,0.2786304203974688,-0.20872076481770596,0.2987973671683024,0.12847642231716877,0.7081641451902337
2025-01-17,-0.024987278045900146,0.27667785116590854,-0.19345488632408614,0.12529464912729482,0.12342751182195208,0.696074855573844
2025-01-24,0.022749979498328906,0.2727232427319617,-0.09631036634820123,0.18208454749037362,0.1310338123938251,0.687645082515803
2025-01-31,0.02538760057528428,0.2731128744484424,-0.1283696543253855,0.1568085490462634,0.12821247311055095,0.690085652641502
2025-02-07,0.04049850405379051,0.2737539496652029,-0.16889318007475007,0.1838218390625297,0.13520884310987125,0.6885231861649312
2025-02-14,0.05456751520442631,0.27953223123903004,-0.1206045261133829,0.2853595303951235,0.13270890319263776,0.7173368155005478
2025-02-21,0.054263314352463614,0.2847427467744847,-0.16567410002839245,0.4653430205701874,0.13327343642414924,0.7155032395705899
2025-02-28,0.03248080993926008,0.28203666679172185,-0.1691672021516777,0.6126319164619227,0.12182348692196812,0.7219055241626833
2025-03-07,0.019749037292728106,0.27935344594155576,-0.2758773935575024,0.3406515895935496,0.13729167866151723,0.7493244831191408
2025-03-14,0.00893726674322612,0.28646157058608335,-0.27362973017403847,0.3585160640700982,0.14901580908058523,0.7684454848114556
2025-03-21,-0.028946352006991072,0.28563405439739414,-0.29749326017256195,0.13926026249488466,0.15221164221671055,0.7616607902895917
2025-03-28,-0.01575727530631268,0.28551409113443477,-0.26373589194355773,0.14759532067270165,0.1519479327605559,0.7589231612207819
2025-04-04,-0.02653715128236871,0.285936526616426,-0.23552115104160676,0.12553801929463693,0.13734126970315283,0.7341311509484691
2025-04-11,-0.10773518676443172,0.3197022959142204,-0.2708736657367917,0.08761224030682557,0.17833723624847894,0.7499473570528508
2025-04-18,-0.050936737074216,0.3334380989520483,-0.23649893978446435,0.22678808700459885,0.17510863503510082,0.7122640160861402
2025-04-25,-0.06354152630062893,0.3386660222185746,-0.23216344832264113,0.09374651826637503,0.17992931899019593,0.7178034010544019
2025-05-02,-0.011134976420139747,0.33974714188558064,-0.1887450291751248,0.1371216585213899,0.17942943914607315,0.7295226570348122
2025-05-09,0.11486746587389025,0.3376387456139686,-0.23832019833143236,0.39202980266948506,0.16941877975724534,0.7134131946453168
2025-05-16,0.0571312805834909,0.3368590441623642,-0.3650390651172546,0.2423489585127101,0.1668582617666325,0.7130243644711604
2025-05-23,0.09637999901204415,0.3452777680775409,-0.3571821889751977,0.44997314523874166,0.1683761565936451,0.72197565047093
2025-05-30,0.0392819749667049,0.34211063509459283,-0.2939756883769986,0.190875528341238,0.16276906241966743,0.7094194501952386
2025-06-06,0.028921932295153222,0.33912612468658215,-0.24507399095877136,0.20629505157471906,0.1627144643762839,0.6157083576950774
2025-06-13,0.0492782119977346,0.33584483955057515,-0.20339435719465948,0.21491637149865617,0.16301515573305192,0.6192579210954045
2025-06-20,0.015427775169280197,0.3368898525313207,-0.07048977842536874,0.2401739355354029,0.16269439906227698,0.6206694327451107
2025-06-27,0.009672443209540943,0.33812988607298405,-0.08130835053876995,0.11326796257189686,0.16978663993970258,0.6174947911025265
2025-07-04,0.022027999990283615,0.34061863214474214,-0.07781918067424032,0.18666331571961225,0.1694525968280313,0.6214633484640717
2025-07-11,0.02458103991706337,0.33695069015966306,-0.0740724445437182,0.1485454213476145,0.16710079281934515,0.6214411539645371
2025-07-18,0.024330930472557365,0.33586975101422784,-0.13654014097384293,0.16165391267838292,0.16958935729239283,0.6213818016060899
2025-07-25,0.03732288866266369,0.33371116537242945,-0.12823641171965983,0.1985402114955641,0.16716889825738265,0.6056969107103882
2025-08-01,0.030770329317339917,0.3335827652150614,-0.10641370856967358,0.1316029157351022,0.16853004423191423,0.5981072524852459
2025-08-08,-0.020179039131077926,0.3375005299083585,-0.30331070293152684,0.09273077495606508,0.1238664631388551,0.7152407575089759
2025-08-15,0.009796271678330018,0.33708281174885385,-0.25895832594125956,0.12781108727163648,0.1161211349853964,0.6898516405278813
2025-08-22,0.02932368104358597,0.33650035688436625,-0.1850411505218129,0.20150500332151378,0.11643407805010697,0.7129948161976374
2025-08-29,0.021723146458280423,0.33076891495254107,-0.1963447346441064,0.14991967746794854,0.11642894327887804,0.7095816576887893
2025-09-05,0.057098585586293764,0.32715698184267655,-0.04900616238072064,0.30323418188712004,0.11303092269591578,0.7102302896123605
2025-09-12,0.03271555314005518,0.32805071125276913,-0.08582364725943736,0.25708482043449843,0.11476773594985719,0.703574375420907
2025-09-19,0.03226919559919814,0.32808947530124155,-0.08212187586728992,0.27873985507925725,0.10992522415861068,0.7302081055124068
2025-09-26,0.03427230995482549,0.2880451830816713,-0.07224925403537019,0.3243044926421712,0.10969713049964594,0.730079101047405
2025-10-03,0.03591134419795377,0.2739230994206104,-0.07962810556103139,0.3190762881878775,0.1047710352975211,0.7023623944013702
2025-10-10,0.049861670752549166,0.27238157825964066,-0.0867539379116069,0.3868564407721413,0.10146275654526316,0.6920530420692066
2025-10-17,0.001170988578005322,0.2708601112902996,-0.11105061308568176,0.15029430922038678,0.10058157166249242,0.689218443967911
2025-10-24,0.013362029132809143,0.26947698718894314,-0.11449515340860594,0.17724430093114063,0.10612073447505956,0.6697117302210659
2025-10-31,0.026618241400122703,0.2669985568573745,-0.06840077363382735,0.1392745828115094,0.10747896152599636,0.6669774081731333
2025-11-07,0.0058621523294364415,0.2617917573867849,-0.17055176591436594,0.16283724414856193,0.10390485002878003,0.6728612237036984
2025-11-14,0.024229530700997298,0.26241099688975245,-0.19761110029323514,0.17863621750674796,0.11017168864792998,0.6756606490702002
2025-11-21,0.008568263841542313,0.2641858922475332,-0.1498911297245461,0.2789578536406798,0.11071258921840565,0.6744563750690332
2025-11-28,-0.018040697373415397,0.26724113685130285,-0.19517578258144486,0.2856699401821934,0.11530489031244677,0.6691820802950258
2025-12-05,0.014066914218988388,0.26858450529828065,-0.12588278541869158,0.24823192822912565,0.115303144004163,0.66154108234899
2025-12-12,0.024164039134779398,0.26787533089262067,-0.07592666842327889,0.1557719244016842,0.11883822785976386,0.6553867660308168
2025-12-19,0.020384374804300557,0.26489987891522443,-0.11122178911449809,0.14107999338154142,0.11515843033186349,0.6549673361862487
2025-12-26,0.034295213633815,0.2656645509423117,-0.10970911296123265,0.23040736585675314,0.11366976385092185,0.6562117102647729
