date,z_mean_abs,z_std,z_max_abs,z_nan_count,delta_edgeattr0,delta_negedgeattr
2023-01-06,0.9383205771446228,1.0006465911865234,1.6339200735092163,0.0,0.0007758087594993412,0.001346027827821672
2023-01-13,0.9401755332946777,1.0006465911865234,1.6279395818710327,0.0,0.0008179698488675058,0.001140299253165722
2023-01-20,0.9416022896766663,1.0006465911865234,1.6242672204971313,0.0,0.0008522574207745492,0.0011933802161365747
2023-01-27,0.9414031505584717,1.0006465911865234,1.621364712715149,0.0,0.0009747707517817616,0.0012196354800835252
2023-02-03,0.942115068435669,1.0006465911865234,1.6195968389511108,0.0,0.001081156311556697,0.001342266914434731
2023-02-10,0.9410508275032043,1.0006465911865234,1.6216331720352173,0.0,0.0014858994400128722,0.002402887912467122
2023-02-17,0.9399435520172119,1.0006465911865234,1.6275650262832642,0.0,0.0013190351892262697,0.0022580083459615707
2023-02-24,0.9401783347129822,1.0006465911865234,1.6289993524551392,0.0,0.001331978477537632,0.002232292899861932
2023-03-03,0.9386282563209534,1.0006465911865234,1.6356549263000488,0.0,0.001195519114844501,0.002270218450576067
2023-03-10,0.9393723011016846,1.0006465911865234,1.634563684463501,0.0,0.0013158696237951517,0.0026864088140428066
2023-03-17,0.9380943775177002,1.0006465911865234,1.6334056854248047,0.0,0.0013224614085629582,0.0027193513233214617
2023-03-24,0.938244104385376,1.0006465911865234,1.630719780921936,0.0,0.0013281123246997595,0.0025931329000741243
2023-03-31,0.9397438168525696,1.0006465911865234,1.6236586570739746,0.0,0.0014137821272015572,0.0026829049456864595
2023-04-07,0.9402174949645996,1.0006465911865234,1.6226863861083984,0.0,0.0011902924161404371,0.0020760030020028353
2023-04-14,0.9413545727729797,1.0006465911865234,1.6190494298934937,0.0,0.0012312594335526228,0.0022257305681705475
2023-04-21,0.9415550827980042,1.0006465911865234,1.6187289953231812,0.0,0.0010861107148230076,0.0017182279843837023
2023-04-28,0.9407103657722473,1.0006465911865234,1.6197861433029175,0.0,0.0010624832939356565,0.0016719093546271324
2023-05-05,0.9392952919006348,1.000646710395813,1.619349479675293,0.0,0.0009494912228547037,0.0016832370311021805
2023-05-12,0.9392997622489929,1.000646710395813,1.6178650856018066,0.0,0.0007589816814288497,0.0013123442186042666
2023-05-19,0.938751220703125,1.000646710395813,1.6179629564285278,0.0,0.0007165632559917867,0.0013468835968524218
2023-05-26,0.9393651485443115,1.000646710395813,1.6133872270584106,0.0,0.0008407597197219729,0.0017497993540018797
2023-06-02,0.9393486380577087,1.0006465911865234,1.6135320663452148,0.0,0.001561289536766708,0.0032205136958509684
2023-06-09,0.9398646354675293,1.0006465911865234,1.6110690832138062,0.0,0.0016231732442975044,0.0032318399753421545
2023-06-16,0.9401583075523376,1.0006465911865234,1.6092036962509155,0.0,0.001796764088794589,0.0034221976529806852
2023-06-23,0.9404404163360596,1.0006465911865234,1.6082159280776978,0.0,0.0013954364694654942,0.0027616028673946857
2023-06-30,0.9398234486579895,1.000646710395813,1.610635757446289,0.0,0.0008076375816017389,0.0016130893491208553
2023-07-07,0.939721405506134,1.000646710395813,1.6118488311767578,0.0,0.000743060780223459,0.0014603936579078436
2023-07-14,0.9389817118644714,1.000646710395813,1.6142902374267578,0.0,0.0008037544321268797,0.0016322017181664705
2023-07-21,0.9391038417816162,1.000646710395813,1.614060401916504,0.0,0.0006212890148162842,0.0011967633618041873
2023-07-28,0.9398604035377502,1.0006465911865234,1.612857699394226,0.0,0.0006121568148955703,0.0013066473184153438
2023-08-04,0.9397714734077454,1.0006465911865234,1.6117604970932007,0.0,0.0007341084419749677,0.0016185379354283214
2023-08-11,0.9396149516105652,1.000646710395813,1.6152559518814087,0.0,0.0006758347735740244,0.001473788172006607
2023-08-18,0.9389509558677673,1.0006465911865234,1.6235686540603638,0.0,0.0011017193319275975,0.0022521328646689653
2023-08-25,0.9379370808601379,1.000646710395813,1.6217243671417236,0.0,0.0008979229023680091,0.0016998235369101167
2023-09-01,0.9375202059745789,1.000646710395813,1.622680902481079,0.0,0.0010371037060394883,0.0019845361821353436
2023-09-08,0.9386915564537048,1.000646710395813,1.614997386932373,0.0,0.0008880633977241814,0.0017869004514068365
2023-09-15,0.9381091594696045,1.000646710395813,1.6136986017227173,0.0,0.0007279787096194923,0.0015244600363075733
2023-09-22,0.9392201900482178,1.000646710395813,1.6101267337799072,0.0,0.0008527208701707423,0.0016917092725634575
2023-09-29,0.9382219910621643,1.000646710395813,1.6151223182678223,0.0,0.0008297722088173032,0.0016813607653602958
2023-10-06,0.9371623396873474,1.000646710395813,1.616356372833252,0.0,0.0008887671865522861,0.0017991907661780715
2023-10-13,0.9374681115150452,1.000646710395813,1.61305570602417,0.0,0.0009072184329852462,0.0016529938438907266
2023-10-20,0.9372995495796204,1.000646710395813,1.6124167442321777,0.0,0.0009153141872957349,0.00166871037799865
2023-10-27,0.9372352957725525,1.000646710395813,1.6138590574264526,0.0,0.0007933300803415477,0.0015917886048555374
2023-11-03,0.9368963241577148,1.000646710395813,1.6176538467407227,0.0,0.0007347888895310462,0.0013602051185443997
2023-11-10,0.9387013912200928,1.000646710395813,1.6141109466552734,0.0,0.0005632912507280707,0.0008228164515458047
2023-11-17,0.9386159777641296,1.0006465911865234,1.610593318939209,0.0,0.0005273172282613814,0.0008319455664604902
2023-11-24,0.9402130246162415,1.000646710395813,1.6037251949310303,0.0,0.0006388591718859971,0.0010871494887396693
2023-12-01,0.9412222504615784,1.0006465911865234,1.6004853248596191,0.0,0.0006235431064851582,0.0010249693877995014
2023-12-08,0.9398085474967957,1.0006465911865234,1.606187105178833,0.0,0.0004965426051057875,0.0007750720251351595
2023-12-15,0.9394705891609192,1.0006465911865234,1.6059566736221313,0.0,0.0004853295104112476,0.0008094311924651265
2023-12-22,0.9396634101867676,1.000646710395813,1.6055980920791626,0.0,0.0004958643694408238,0.0007987561402842402
2023-12-29,0.9397595524787903,1.0006465911865234,1.6043779850006104,0.0,0.0004536373307928443,0.0007904929807409644
2024-01-05,0.9397978782653809,1.000646710395813,1.6030824184417725,0.0,0.0005090695340186357,0.0008947965689003468
2024-01-12,0.939480721950531,1.0006465911865234,1.60615873336792,0.0,0.00040825424366630614,0.0006771809421479702
2024-01-19,0.9390194416046143,1.000646710395813,1.6076781749725342,0.0,0.00046644866233691573,0.000656814721878618
2024-01-26,0.9387744069099426,1.000646710395813,1.6103639602661133,0.0,0.0006267111166380346,0.0011303130304440856
2024-02-02,0.9388899803161621,1.000646710395813,1.6112309694290161,0.0,0.0005436144419945776,0.0009257994825020432
2024-02-09,0.9398780465126038,1.0006465911865234,1.6081408262252808,0.0,0.0009176852181553841,0.001692432095296681
2024-02-16,0.9399451613426208,1.0006465911865234,1.6054388284683228,0.0,0.0007205356960184872,0.0012441256549209356
2024-02-23,0.9397194981575012,1.000646710395813,1.604250192642212,0.0,0.0005636661662720144,0.0009738715016283095
2024-03-01,0.9398182034492493,1.000646710395813,1.6048429012298584,0.0,0.0006419182755053043,0.0010785373160615563
2024-03-08,0.9393989443778992,1.0006465911865234,1.6044360399246216,0.0,0.0005495427176356316,0.0009978817543014884
2024-03-15,0.9388356804847717,1.000646710395813,1.6054351329803467,0.0,0.0004979464574716985,0.0009116464061662555
2024-03-22,0.9388782978057861,1.000646710395813,1.6063272953033447,0.0,0.0006403048173524439,0.00113003293517977
2024-03-29,0.9392156600952148,1.000646710395813,1.6037611961364746,0.0,0.0006625123787671328,0.0011511003831401467
2024-04-05,0.9389883875846863,1.000646710395813,1.6068713665008545,0.0,0.0007331999950110912,0.001333605032414198
2024-04-12,0.9386663436889648,1.000646710395813,1.6082483530044556,0.0,0.0007637458038516343,0.0014515349175781012
2024-04-19,0.9382161498069763,1.000646710395813,1.6066594123840332,0.0,0.0008538234978914261,0.00161852000746876
2024-04-26,0.9367640018463135,1.000646710395813,1.6157442331314087,0.0,0.0011925838189199567,0.0023800439666956663
2024-05-03,0.9377140998840332,1.000646710395813,1.6117743253707886,0.0,0.0010174401104450226,0.0019489778205752373
2024-05-10,0.9381752014160156,1.000646710395813,1.6100983619689941,0.0,0.0009224839159287512,0.0018624953227117658
2024-05-17,0.9390895366668701,1.000646710395813,1.6093322038650513,0.0,0.0010063438676297665,0.0020113985519856215
2024-05-24,0.9406335353851318,1.0006465911865234,1.6012241840362549,0.0,0.0010402505286037922,0.002063303953036666
2024-05-31,0.9394124150276184,1.000646710395813,1.6058766841888428,0.0,0.0008040507673285902,0.001583929406479001
2024-06-07,0.9390774369239807,1.000646710395813,1.6083792448043823,0.0,0.000846381823066622,0.0016433361452072859
2024-06-14,0.939061164855957,1.000646710395813,1.6066038608551025,0.0,0.0011372321750968695,0.0022410990204662085
2024-06-21,0.9385399222373962,1.000646710395813,1.6087521314620972,0.0,0.0014274781569838524,0.0028581838123500347
2024-06-28,0.9389050602912903,1.000646710395813,1.6074026823043823,0.0,0.0010948514100164175,0.002262555994093418
2024-07-05,0.9389855861663818,1.000646710395813,1.6061323881149292,0.0,0.0010953790042549372,0.002269104355946183
2024-07-12,0.9395790100097656,1.000646710395813,1.6057500839233398,0.0,0.0010423199273645878,0.002104915678501129
2024-07-19,0.939943790435791,1.0006465911865234,1.6097948551177979,0.0,0.0008809987339191139,0.001751735690049827
2024-07-26,0.9390836358070374,1.000646710395813,1.6223275661468506,0.0,0.0012396068777889013,0.0024191972333937883
2024-08-02,0.9386720657348633,1.000646710395813,1.6237690448760986,0.0,0.0012496024137362838,0.002443301025778055
2024-08-09,0.9371048808097839,1.000646710395813,1.6310327053070068,0.0,0.0017032400937750936,0.0034501187037676573
2024-08-16,0.9370747208595276,1.000646710395813,1.6294844150543213,0.0,0.0013973881723359227,0.002886065049096942
2024-08-23,0.9391698837280273,1.0006465911865234,1.6194639205932617,0.0,0.0009492647368460894,0.0018992152763530612
2024-08-30,0.93973708152771,1.0006465911865234,1.6160801649093628,0.0,0.0009314402122981846,0.0018800909165292978
2024-09-06,0.9408332705497742,1.0006465911865234,1.610692024230957,0.0,0.0009950892999768257,0.0019490084378048778
2024-09-13,0.9391325116157532,1.0006465911865234,1.6225268840789795,0.0,0.0011861490784212947,0.0020957482047379017
2024-09-20,0.9393176436424255,1.000646710395813,1.6212924718856812,0.0,0.0010650584008544683,0.0020120698027312756
2024-09-27,0.9393272995948792,1.0006465911865234,1.6239262819290161,0.0,0.000956175266765058,0.0018440295243635774
2024-10-04,0.9397808909416199,1.0006465911865234,1.6213219165802002,0.0,0.001080588554032147,0.0018535528797656298
2024-10-11,0.941172182559967,1.0006465911865234,1.6118589639663696,0.0,0.0011834078468382359,0.0019499965710565448
2024-10-18,0.9399181008338928,1.0006465911865234,1.6164699792861938,0.0,0.0010798188159242272,0.00180920644197613
2024-10-25,0.9392943978309631,1.0006465911865234,1.6182299852371216,0.0,0.0010776981944218278,0.0017157141119241714
2024-11-01,0.9384902119636536,1.000646710395813,1.619133710861206,0.0,0.0010574465850368142,0.0017024294938892126
2024-11-08,0.9380967020988464,1.000646710395813,1.6238313913345337,0.0,0.0010929715353995562,0.0019667402375489473
2024-11-15,0.9389472007751465,1.0006465911865234,1.6194260120391846,0.0,0.0012154752621427178,0.002098438795655966
2024-11-22,0.9380593299865723,1.0006465911865234,1.624374270439148,0.0,0.0011726794764399529,0.0018704929389059544
2024-11-29,0.9388842582702637,1.0006465911865234,1.623618483543396,0.0,0.0011050793109461665,0.0018705246038734913
2024-12-06,0.9396278262138367,1.0006465911865234,1.6179860830307007,0.0,0.0010177745716646314,0.0016074066516011953
2024-12-13,0.9394664168357849,1.0006465911865234,1.6183631420135498,0.0,0.0010495076421648264,0.0017793017905205488
2024-12-20,0.9407663345336914,1.0006465911865234,1.6137827634811401,0.0,0.0012539594899863005,0.0020290184766054153
2024-12-27,0.9393579363822937,1.0006465911865234,1.617817759513855,0.0,0.0011593439849093556,0.002091125352308154
2025-01-03,0.9395098686218262,1.000646710395813,1.616571068763733,0.0,0.0011898311786353588,0.0022127532865852118
2025-01-10,0.9386194348335266,1.000646710395813,1.6184687614440918,0.0,0.0009316876530647278,0.0017421141965314746
2025-01-17,0.9380766749382019,1.0006465911865234,1.6205005645751953,0.0,0.0008090788032859564,0.00152355688624084
2025-01-24,0.9396525025367737,1.0006465911865234,1.6177537441253662,0.0,0.0007068530539982021,0.0008156000403687358
2025-01-31,0.9398501515388489,1.0006465911865234,1.6150037050247192,0.0,0.0008241194300353527,0.001135128433816135
2025-02-07,0.9403446316719055,1.0006465911865234,1.6155086755752563,0.0,0.0010161747923120856,0.0013885126681998372
2025-02-14,0.940868616104126,1.0006465911865234,1.616546869277954,0.0,0.0012241242220625281,0.0018177503952756524
2025-02-21,0.9410099983215332,1.0006465911865234,1.6152921915054321,0.0,0.0012862886069342494,0.0019341260194778442
2025-02-28,0.9401118159294128,1.0006465911865234,1.6195851564407349,0.0,0.0013974100584164262,0.0022403246257454157
2025-03-07,0.9396917223930359,1.0006465911865234,1.6234409809112549,0.0,0.0016302723670378327,0.0030155968852341175
2025-03-14,0.9393944144248962,1.0006465911865234,1.6254106760025024,0.0,0.001856873626820743,0.003356769448146224
2025-03-21,0.9380059242248535,1.000646710395813,1.6284825801849365,0.0,0.0017445600824430585,0.0031582890078425407
2025-03-28,0.9384633898735046,1.000646710395813,1.6242755651474,0.0,0.0014814811293035746,0.0025478489696979523
2025-04-04,0.9381569027900696,1.000646710395813,1.6244069337844849,0.0,0.001371400197967887,0.002508246572688222
2025-04-11,0.9354246258735657,1.000646710395813,1.6350222826004028,0.0,0.0006302727269940078,0.0009780724067240953
2025-04-18,0.9377608895301819,1.0006465911865234,1.6311315298080444,0.0,0.0006820589187555015,0.0007984985713846982
2025-04-25,0.9373199343681335,1.0006465911865234,1.6357834339141846,0.0,0.0008888679440133274,0.0009077016729861498
2025-05-02,0.9392812848091125,1.0006465911865234,1.6284446716308594,0.0,0.0009789805626496673,0.001411701668985188
2025-05-09,0.9434906840324402,1.0006465911865234,1.6118855476379395,0.0,0.0013545929687097669,0.002225608332082629
2025-05-16,0.941792905330658,1.0006465911865234,1.621706485748291,0.0,0.0014015977503731847,0.0024293046444654465
2025-05-23,0.9429865479469299,1.0006465911865234,1.6133784055709839,0.0,0.0017113774083554745,0.002714371308684349
2025-05-30,0.941209614276886,1.0006465911865234,1.6205931901931763,0.0,0.0015902224695309997,0.0026616037357598543
2025-06-06,0.9408938884735107,1.0006465911865234,1.6208287477493286,0.0,0.0014703900087624788,0.002466177335008979
2025-06-13,0.9415483474731445,1.0006465911865234,1.6194000244140625,0.0,0.0013300135033205152,0.002229028381407261
2025-06-20,0.9401516914367676,1.0006465911865234,1.6269925832748413,0.0,0.0007936066831462085,0.0013025951338931918
2025-06-27,0.9400039315223694,1.0006465911865234,1.6259809732437134,0.0,0.0008468714659102261,0.0013773407554253936
2025-07-04,0.9405355453491211,1.0006465911865234,1.6240477561950684,0.0,0.0009277723147533834,0.0013890123227611184
2025-07-11,0.9405224919319153,1.0006465911865234,1.624068021774292,0.0,0.0009366293670609593,0.0015114134876057506
2025-07-18,0.9406402111053467,1.0006465911865234,1.6236865520477295,0.0,0.001033026142977178,0.001717265578918159
2025-07-25,0.9411914944648743,1.0006465911865234,1.6214332580566406,0.0,0.0009626668761484325,0.001559990574605763
2025-08-01,0.940845251083374,1.0006465911865234,1.6249291896820068,0.0,0.00098173669539392,0.0016208654269576073
2025-08-08,0.9391565918922424,1.0006465911865234,1.6298350095748901,0.0,0.0009242278756573796,0.0016318114940077066
2025-08-15,0.9401968121528625,1.0006465911865234,1.6266133785247803,0.0,0.0009576620068401098,0.0014434027252718806
2025-08-22,0.9408305287361145,1.0006465911865234,1.6254494190216064,0.0,0.0007068426930345595,0.0009836250683292747
2025-08-29,0.9403667449951172,1.0006465911865234,1.6245136260986328,0.0,0.0006772747728973627,0.0008443419937975705
2025-09-05,0.9415180683135986,1.0006465911865234,1.62247896194458,0.0,0.000667780579533428,0.0009361296542920172
2025-09-12,0.940596878528595,1.0006465911865234,1.6254504919052124,0.0,0.0006563693750649691,0.0010111627634614706
2025-09-19,0.9405792355537415,1.0006465911865234,1.6219990253448486,0.0,0.0006638769409619272,0.000991098815575242
2025-09-26,0.9401285648345947,1.0006465911865234,1.615697979927063,0.0,0.0010120937367901206,0.0018282158998772502
2025-10-03,0.9399399757385254,1.0006465911865234,1.6120259761810303,0.0,0.0010516418842598796,0.0018559778109192848
2025-10-10,0.9403876662254333,1.0006465911865234,1.610604166984558,0.0,0.000911168463062495,0.0015773862833157182
2025-10-17,0.9387953281402588,1.0006465911865234,1.615033507347107,0.0,0.0006943899788893759,0.0011114806402474642
2025-10-24,0.9391490817070007,1.0006465911865234,1.6148544549942017,0.0,0.0007510731229558587,0.0010409938404336572
2025-10-31,0.9396236538887024,1.0006465911865234,1.6125987768173218,0.0,0.000723109464161098,0.001178915612399578
2025-11-07,0.938811719417572,1.000646710395813,1.6176252365112305,0.0,0.0005686247022822499,0.0006975496071390808
2025-11-14,0.9395206570625305,1.0006465911865234,1.6131972074508667,0.0,0.0005728552350774407,0.0008535734377801418
2025-11-21,0.9390885233879089,1.000646710395813,1.6134982109069824,0.0,0.0007990729645825922,0.001308976556174457
2025-11-28,0.93815016746521,1.000646710395813,1.6164361238479614,0.0,0.0008001492824405432,0.0012420370476320386
2025-12-05,0.9391984939575195,1.0006465911865234,1.6148573160171509,0.0,0.0006060743471607566,0.0009351008920930326
2025-12-12,0.9396349787712097,1.0006465911865234,1.610969066619873,0.0,0.00045231060357764363,0.0006203647935763001
2025-12-19,0.939580500125885,1.000646710395813,1.6106574535369873,0.0,0.0005540771526284516,0.0008106399327516556
2025-12-26,0.9401044845581055,1.0006465911865234,1.6098459959030151,0.0,0.0006673270836472511,0.0011293468996882439
